X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
1.17,1.33,1.0,2.33,2,0,0.31,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.08,0.0
-1.33,-0.67,-2.0,-2.67,0,2,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0
0.33,0.33,0.33,0.33,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.32,0.0,0.0,0.16,0.0,0.0,0.0,0.05,0.05,0.0,0.16,0.11,0.05,0.0
-0.17,-0.11,-0.22,-0.33,0,2,0.28,0.0,0.0,0.17,0.06,0.0,0.0,0.06,0.11,0.06,0.11,0.06,0.06,0.0
0.89,1.0,0.67,2.67,3,0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
0.25,0.33,0.17,0.5,2,0,0.5,0.06,0.0,0.17,0.0,0.0,0.0,0.0,0.11,0.0,0.06,0.06,0.06,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.44,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.37,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.11,0.0
-0.56,0.33,-1.33,-1.67,1,2,0.14,0.05,0.0,0.19,0.1,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.33,0.22,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
0.17,0.67,-0.33,0.33,1,1,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.18,0.09,0.0
1.0,1.0,1.0,1.0,1,0,0.31,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.06,0.06,0.12,0.06,0.0
0.0,1.0,-1.0,0.0,1,1,0.06,0.11,0.0,0.17,0.06,0.0,0.0,0.06,0.22,0.06,0.06,0.06,0.06,0.0
-0.83,-0.83,-0.83,-0.83,0,1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0
-0.33,-0.33,-0.33,-0.67,0,2,0.29,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.14,0.1,0.1,0.0
0.17,0.67,-0.33,0.33,1,1,0.14,0.07,0.07,0.07,0.07,0.0,0.0,0.14,0.14,0.0,0.07,0.07,0.0,0.0
0.87,1.0,0.6,2.6,3,0,0.11,0.22,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.22,0.06,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.0
0.83,1.0,0.67,1.67,2,0,0.19,0.06,0.06,0.06,0.06,0.0,0.0,0.12,0.06,0.06,0.06,0.12,0.06,0.0
0.67,0.67,0.67,0.67,1,0,0.14,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
1.12,1.56,0.8,3.36,3,0,0.18,0.12,0.0,0.12,0.0,0.0,0.0,0.29,0.12,0.0,0.06,0.06,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.25,0.08,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.08,0.08
0.33,0.33,0.33,0.33,1,0,0.09,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.18,0.0
-0.6,-0.6,-0.6,-0.6,0,1,0.5,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.14,0.14,0.0,0.0
0.11,0.11,0.11,0.11,1,0,0.29,0.0,0.0,0.06,0.0,0.0,0.0,0.12,0.06,0.0,0.12,0.0,0.0,0.0
0.17,0.17,0.17,0.17,1,0,0.22,0.04,0.0,0.13,0.04,0.0,0.0,0.13,0.0,0.0,0.17,0.13,0.04,0.0
-0.33,-0.33,-0.33,-0.67,0,2,0.23,0.15,0.0,0.08,0.0,0.0,0.0,0.08,0.15,0.0,0.08,0.0,0.08,0.0
0.25,0.25,0.25,0.25,1,0,0.18,0.09,0.0,0.18,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.27,0.0,0.09
-0.2,-0.2,-0.2,-0.2,0,1,0.43,0.21,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
1.33,1.33,1.33,1.33,1,0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.23,0.08,0.0
-1.06,-0.5,-1.33,-3.17,0,3,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.27,0.13,0.0,0.2,0.2,0.0
1.0,1.0,1.0,1.0,1,0,0.47,0.07,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.07,0.13,0.0,0.0,0.0
1.22,1.22,1.22,1.22,1,0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.21,0.07,0.07
0.5,0.5,0.5,0.5,1,0,0.29,0.14,0.0,0.1,0.05,0.0,0.0,0.14,0.05,0.0,0.1,0.1,0.05,0.0
0.33,0.33,0.33,0.33,1,0,0.19,0.06,0.0,0.12,0.0,0.0,0.0,0.12,0.19,0.0,0.06,0.0,0.12,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.2,0.07,0.07,0.13,0.07,0.0,0.0,0.0,0.13,0.0,0.07,0.13,0.07,0.07
-0.89,-0.89,-0.89,-0.89,0,1,0.33,0.11,0.0,0.0,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0
0.25,0.25,0.25,0.25,1,0,0.15,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.1,0.1,0.15,0.0
0.44,0.44,0.44,0.44,1,0,0.12,0.18,0.0,0.18,0.06,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.12,0.0
-1.89,-1.89,-1.89,-1.89,0,1,0.11,0.11,0.0,0.22,0.11,0.0,0.0,0.0,0.33,0.0,0.0,0.11,0.0,0.0
-0.22,0.33,-1.33,-0.67,2,1,0.17,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.17,0.17,0.17,1,0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0
-0.72,0.17,-1.6,-1.43,1,1,0.24,0.0,0.04,0.16,0.0,0.0,0.0,0.08,0.12,0.0,0.08,0.16,0.08,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.27,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.2,0.0,0.0,0.2,0.0,0.0,0.05,0.1,0.05,0.0,0.05,0.25,0.1,0.0
0.0,1.33,-1.33,0.0,1,1,0.17,0.17,0.0,0.06,0.06,0.0,0.0,0.11,0.11,0.0,0.06,0.06,0.11,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.29,0.06,0.0,0.12,0.0,0.0,0.0,0.12,0.06,0.0,0.18,0.06,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.15,0.0,0.0,0.08,0.0,0.0,0.08,0.15,0.15,0.08,0.08,0.08,0.08,0.0
-1.21,-0.67,-2.0,-4.83,0,4,0.32,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.14,0.0
1.44,1.44,1.44,2.89,2,0,0.12,0.18,0.0,0.18,0.0,0.0,0.0,0.24,0.06,0.0,0.0,0.06,0.06,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.54,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0
0.03,0.17,-0.11,0.06,1,1,0.23,0.08,0.0,0.15,0.0,0.08,0.0,0.08,0.0,0.0,0.23,0.08,0.08,0.0
0.67,0.67,0.67,0.67,1,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.0
1.28,1.33,1.22,2.56,2,0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14
0.8,0.8,0.8,0.8,1,0,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.24,0.05,0.05,0.1,0.0,0.0,0.0,0.05,0.05,0.0,0.19,0.05,0.1,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.15,0.23,0.0,0.15,0.0,0.0,0.0,0.08,0.08,0.0,0.15,0.08,0.0,0.0
-0.28,-0.22,-0.33,-0.56,0,2,0.38,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0
-1.17,-1.17,-1.17,-1.17,0,1,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0
0.67,1.33,0.0,1.33,1,0,0.31,0.31,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
-0.44,-0.44,-0.44,-0.44,0,1,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
0.26,1.44,-1.0,0.78,2,1,0.2,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.15,0.05,0.0,0.1,0.0,0.05
0.44,0.44,0.44,0.44,1,0,0.18,0.24,0.0,0.12,0.06,0.0,0.0,0.18,0.12,0.0,0.06,0.06,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.25,0.25,1,0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
1.33,1.33,1.33,1.33,1,0,0.31,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
0.78,1.0,0.56,1.56,2,0,0.24,0.12,0.0,0.12,0.0,0.0,0.0,0.06,0.06,0.0,0.12,0.06,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
1.67,1.67,1.67,1.67,1,0,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.09,0.0
-0.92,0.17,-2.0,-1.83,1,1,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0
0.4,0.4,0.4,0.4,1,0,0.12,0.0,0.0,0.24,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0
0.33,0.33,0.33,0.33,1,0,0.04,0.12,0.0,0.08,0.0,0.0,0.0,0.04,0.17,0.0,0.12,0.17,0.04,0.0
-1.67,-1.33,-2.0,-3.33,0,2,0.29,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,0.0
1.0,1.0,1.0,1.0,1,0,0.2,0.07,0.0,0.13,0.0,0.07,0.0,0.2,0.07,0.0,0.0,0.13,0.07,0.07
0.6,0.6,0.6,0.6,1,0,0.35,0.0,0.06,0.06,0.12,0.0,0.0,0.0,0.0,0.06,0.06,0.24,0.06,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.09,0.09,0.0,0.18,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.05,0.23,0.0
0.5,0.67,0.33,1.0,2,0,0.19,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.15,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
-0.0,0.33,-0.67,-0.0,2,1,0.42,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.16,0.05,0.05,0.0
0.67,0.67,0.67,0.67,1,0,0.05,0.0,0.05,0.11,0.0,0.0,0.0,0.05,0.16,0.0,0.16,0.21,0.05,0.0
1.33,1.33,1.33,1.33,1,0,0.15,0.15,0.0,0.08,0.0,0.0,0.0,0.23,0.08,0.0,0.15,0.08,0.08,0.0
-1.67,-1.67,-1.67,-3.33,0,2,0.0,0.0,0.0,0.16,0.0,0.05,0.0,0.16,0.26,0.0,0.11,0.05,0.05,0.05
-1.2,-1.2,-1.2,-1.2,0,1,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1.0,-0.6,0.4,1,1,0.13,0.04,0.04,0.3,0.0,0.04,0.0,0.0,0.09,0.0,0.04,0.09,0.17,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0
1.0,1.0,1.0,1.0,1,0,0.25,0.12,0.0,0.06,0.0,0.0,0.0,0.0,0.12,0.0,0.06,0.06,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.27,0.09,0.0,0.18,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.18,0.0
0.33,0.33,0.33,0.33,1,0,0.11,0.11,0.0,0.22,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.0
1.0,1.0,1.0,1.0,1,0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.22,0.0,0.0,0.11,0.11,0.11,0.0
-0.5,0.33,-1.33,-1.0,1,1,0.33,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
0.0,0.33,-0.33,0.0,1,1,0.3,0.1,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.15,0.1,0.05,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.2,0.0,0.04,0.16,0.0,0.0,0.0,0.24,0.08,0.0,0.04,0.16,0.04,0.0
0.67,0.67,0.67,0.67,1,0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.08,0.0,0.08,0.0
0.89,1.44,0.33,1.78,2,0,0.44,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.12,0.0,0.0
0.22,0.22,0.22,0.22,1,0,0.13,0.07,0.0,0.07,0.2,0.0,0.0,0.2,0.0,0.0,0.07,0.07,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.33,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.22,0.0
-0.22,0.22,-0.67,-0.44,1,1,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.12,0.12,0.12,0.0
0.46,0.67,0.25,0.92,2,0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.2,0.05,0.0,0.0
0.7,1.33,0.33,2.11,3,0,0.13,0.2,0.07,0.07,0.0,0.0,0.0,0.13,0.13,0.0,0.07,0.07,0.0,0.0
0.89,0.89,0.89,0.89,1,0,0.18,0.05,0.0,0.14,0.05,0.0,0.0,0.05,0.14,0.0,0.14,0.05,0.05,0.0
1.44,1.67,1.22,2.89,2,0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.12
-0.33,-0.33,-0.33,-0.33,0,1,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.14,0.21,0.0,0.14,0.0,0.0,0.0,0.0,0.07,0.0,0.14,0.0,0.14,0.0
0.17,0.67,-0.33,0.33,1,1,0.14,0.07,0.0,0.21,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.12,0.12,0.0,0.25,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0
-0.44,0.11,-1.0,-0.89,1,1,0.25,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.05,0.05,0.0
0.33,0.33,0.33,0.67,2,0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0.0
0.43,0.43,0.43,0.43,1,0,0.44,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
1.22,1.22,1.22,1.22,1,0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.17
-0.67,-0.67,-0.67,-0.67,0,1,0.11,0.0,0.0,0.11,0.05,0.0,0.0,0.16,0.05,0.0,0.11,0.11,0.11,0.0
-0.5,0.0,-1.0,-1.0,0,1,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.25,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.5,0.12,0.0,0.12,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0
-0.11,2.0,-1.33,-0.33,1,2,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
0.88,1.33,0.43,1.76,2,0,0.38,0.23,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.15,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.25,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.07,0.14,0.07,0.0,0.14,0.0,0.0,0.0,0.36,0.0,0.0,0.07,0.07,0.07
0.22,0.22,0.22,0.22,1,0,0.14,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
0.11,0.11,0.11,0.11,1,0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
1.22,1.22,1.22,1.22,1,0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14
0.75,0.75,0.75,0.75,1,0,0.14,0.1,0.0,0.19,0.05,0.0,0.0,0.1,0.1,0.0,0.14,0.1,0.05,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.13,0.07,0.0,0.4,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.13,0.07,0.0
0.7,1.0,0.11,2.11,3,0,0.16,0.21,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.21,0.11,0.0
0.33,0.33,0.33,0.33,1,0,0.33,0.0,0.0,0.11,0.0,0.0,0.0,0.06,0.06,0.0,0.11,0.06,0.0,0.06
1.22,1.22,1.22,1.22,1,0,0.08,0.08,0.0,0.17,0.08,0.0,0.0,0.08,0.17,0.0,0.08,0.08,0.0,0.08
1.0,1.0,1.0,1.0,1,0,0.46,0.31,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0
0.61,1.33,-0.11,1.22,1,1,0.24,0.18,0.0,0.06,0.0,0.0,0.0,0.06,0.18,0.0,0.12,0.12,0.06,0.0
1.0,1.0,1.0,1.0,1,0,0.11,0.11,0.0,0.21,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.11,0.21,0.0
0.33,0.33,0.33,0.33,1,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
-0.46,0.44,-1.67,-1.37,1,2,0.14,0.32,0.0,0.18,0.05,0.0,0.0,0.09,0.05,0.0,0.0,0.14,0.05,0.0
1.33,1.33,1.33,1.33,1,0,0.19,0.12,0.0,0.12,0.0,0.0,0.0,0.06,0.0,0.06,0.12,0.06,0.12,0.0
0.33,0.33,0.33,0.33,1,0,0.28,0.17,0.0,0.17,0.0,0.0,0.0,0.06,0.11,0.0,0.11,0.06,0.06,0.0
-0.17,0.0,-0.33,-0.33,0,1,0.18,0.09,0.0,0.18,0.0,0.0,0.0,0.18,0.09,0.0,0.09,0.09,0.09,0.0
0.58,1.0,0.17,1.17,2,0,0.38,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
-0.75,-0.5,-1.0,-1.5,0,2,0.14,0.23,0.0,0.09,0.05,0.0,0.0,0.14,0.09,0.0,0.09,0.18,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.33,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.22,0.0
1.33,1.33,1.33,1.33,1,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
0.38,1.56,-0.67,1.14,2,1,0.28,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.06,0.28,0.06,0.0
0.25,0.25,0.25,0.25,1,0,0.27,0.0,0.09,0.09,0.0,0.0,0.0,0.09,0.18,0.0,0.0,0.0,0.09,0.0
1.33,1.33,1.33,1.33,1,0,0.18,0.23,0.0,0.09,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.09,0.0
0.67,0.67,0.67,0.67,1,0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0
0.25,0.25,0.25,0.25,1,0,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.12,0.0
0.42,0.5,0.33,0.83,2,0,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0
1.0,1.0,1.0,1.0,1,0,0.23,0.15,0.0,0.08,0.0,0.0,0.0,0.15,0.0,0.08,0.08,0.0,0.08,0.0
-0.33,-0.33,-0.33,-0.67,0,2,0.14,0.14,0.0,0.14,0.14,0.0,0.0,0.29,0.0,0.0,0.0,0.14,0.0,0.0
0.17,0.17,0.17,0.17,1,0,0.18,0.09,0.0,0.27,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.0,0.0
0.67,1.33,0.33,2.67,4,0,0.27,0.27,0.09,0.18,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
0.5,0.67,0.33,1.0,2,0,0.29,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.27,0.09,0.0,0.18,0.09,0.0,0.0,0.05,0.09,0.0,0.05,0.09,0.09,0.0
1.33,1.33,1.33,1.33,1,0,0.31,0.25,0.0,0.19,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.19,0.0
0.33,1.0,-0.33,0.67,1,1,0.19,0.1,0.0,0.14,0.05,0.0,0.0,0.05,0.29,0.0,0.05,0.05,0.05,0.0
0.5,1.33,-0.33,1.0,1,1,0.07,0.07,0.0,0.2,0.0,0.0,0.0,0.13,0.2,0.0,0.07,0.13,0.13,0.0
1.0,1.0,1.0,1.0,1,0,0.31,0.31,0.0,0.12,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.06,0.06
-0.22,-0.22,-0.22,-0.22,0,1,0.27,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.09,0.09,0.09
-1.89,-1.89,-1.89,-3.78,0,2,0.22,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
0.44,0.44,0.44,0.44,1,0,0.5,0.0,0.0,0.14,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.21,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.19,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.12,0.0,0.06,0.0,0.19,0.0
1.33,1.33,1.33,1.33,1,0,0.35,0.15,0.0,0.04,0.0,0.0,0.0,0.08,0.04,0.0,0.23,0.12,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.1,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.2,0.0,0.1,0.0,0.2,0.0
0.08,0.33,-0.33,0.25,2,1,0.22,0.17,0.04,0.13,0.0,0.0,0.0,0.04,0.0,0.0,0.13,0.09,0.09,0.0
1.0,1.0,1.0,1.0,1,0,0.32,0.05,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.14,0.05,0.09,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.21,0.17,0.0,0.17,0.08,0.0,0.0,0.0,0.0,0.04,0.12,0.08,0.08,0.0
-0.6,-0.6,-0.6,-0.6,0,1,0.18,0.06,0.06,0.12,0.0,0.0,0.12,0.12,0.06,0.0,0.12,0.06,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.33,0.06,0.0,0.17,0.0,0.0,0.0,0.11,0.06,0.0,0.17,0.06,0.06,0.0
-1.2,-1.2,-1.2,-1.2,0,1,0.36,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0
-0.33,0.33,-1.0,-0.67,1,1,0.18,0.14,0.0,0.14,0.0,0.0,0.05,0.09,0.05,0.0,0.09,0.09,0.05,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.23,0.0,0.0,0.15,0.0,0.0,0.0,0.08,0.15,0.08,0.08,0.08,0.08,0.0
1.11,1.22,1.0,2.22,2,0,0.22,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.11
-0.33,-0.33,-0.33,-0.33,0,1,0.38,0.08,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.08,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.21,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.36,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.25,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0
0.17,0.17,0.17,0.17,1,0,0.35,0.24,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.18,0.06,0.0,0.0
